"房屋户型","所在楼层","建筑面积","户型结构","套内面积","建筑类型","房屋朝向","建筑结构","装修情况","梯户比例","配备电梯","产权年限","title","price","url"
"2室1厅1厨1卫","高楼层 (共9层)","63.66㎡","平层","54㎡","板塔结合","东 西","钢混结构","精装","一梯七户","无","70年","珠岛花园 环境安静 间隔实用 装修新_广州荔湾大坦沙珠岛花园二手房(广州链家)","29061","https://gz.lianjia.com/ershoufang/108400793690.html"
"3室1厅1厨1卫","中楼层 (共32层)","84.1㎡","平层","70㎡","塔楼","北 东北","钢混结构","精装","两梯六户","有","70年","境优美，物业管理严格，楼盘共有八期，生活配套完善_广州增城石滩镇绿湖国际城二手房(广州链家)","12842","https://gz.lianjia.com/ershoufang/108400760752.html"
"2室1厅1厨1卫","高楼层 (共18层)","48㎡","平层","暂无数据","塔楼","北","钢混结构","精装","两梯二十户","有","70年","东川路封闭式花园小区电梯房 望花园安静不吵_广州越秀东川路洛桑美地二手房(广州链家)","62084","https://gz.lianjia.com/ershoufang/108400765691.html"
"3室2厅1厨1卫","高楼层 (共6层)","76.94㎡","平层","暂无数据","板楼","东南","混合结构","精装","一梯两户","无","70年","北丽园 刚需实用三房 格局方正轻松置业_广州番禺市桥北丽园二手房(广州链家)","22096","https://gz.lianjia.com/ershoufang/108400739959.html"
"2室2厅1厨1卫","中楼层 (共8层)","76.38㎡","平层","暂无数据","塔楼","南 北","钢混结构","精装","一梯三户","无","70年","总价低，南向望花园，步梯中层，精装两房_广州花都旧区骏威广场二手房(广州链家)","17937","https://gz.lianjia.com/ershoufang/108400762769.html"
"2室1厅1厨1卫","低楼层 (共18层)","69.77㎡","平层","57.42㎡","塔楼","东","钢混结构","简装","两梯八户","有","70年","富力天朗明居 方正两房 东向采光好 车陂地铁站500米_广州天河棠下富力天朗明居S区二手房(广州链家)","41566","https://gz.lianjia.com/ershoufang/108400846077.html"
"2室2厅1厨1卫","中楼层 (共7层)","81.92㎡","平层","74.82㎡","塔楼","西南","钢混结构","精装","一梯四户","无","70年","新康花园，中楼层精装修两房，通风采光好，视野宽阔。_广州增城白江新康花园二手房(广州链家)","17090","https://gz.lianjia.com/ershoufang/108400787941.html"
"4室2厅1厨2卫","高楼层 (共18层)","143.33㎡","平层","暂无数据","塔楼","南 北","钢混结构","简装","两梯两户","有","70年","万科府前一号，楼层高，视野旷阔。_广州南沙南沙区府万科府前一号二手房(广州链家)","22187","https://gz.lianjia.com/ershoufang/108400618476.html"
"3室1厅1厨1卫","低楼层 (共9层)","45.88㎡","平层","44.87㎡","板楼","北 南","钢混结构","简装","一梯三户","无","70年","麓景路 3室1厅 125万_广州越秀麓景麓景路二手房(广州链家)","27245","https://gz.lianjia.com/ershoufang/108400841888.html"
"3室2厅1厨1卫","中楼层 (共34层)","87㎡","平层","71.4㎡","塔楼","东南","钢混结构","精装","两梯六户","有","70年","东南向，三房，户型方正，望小区花园_广州荔湾南岸路荔港南湾二手房(广州链家)","42299","https://gz.lianjia.com/ershoufang/108400802734.html"
"3室2厅1厨1卫","低楼层 (共31层)","98.74㎡","平层","暂无数据","塔楼","北","钢混结构","精装","两梯六户","有","70年","越秀岭南雅筑 大3房 北向 看房方便 业主诚心出售_广州黄埔香雪越秀岭南雅筑二手房(广州链家)","25623","https://gz.lianjia.com/ershoufang/108400800165.html"
"3室1厅1厨1卫","中楼层 (共7层)","67.8㎡","平层","暂无数据","暂无数据","东 东南","钢混结构","精装","一梯四户","无","70年","户型方正实用，生活便利，配套全_广州番禺市桥桥东路二手房(广州链家)","15930","https://gz.lianjia.com/ershoufang/108400623723.html"
"1室0厅1厨1卫","低楼层 (共32层)","25.97㎡","平层","19.82㎡","塔楼","东","钢混结构","简装","十梯七户","有","70年","金碧一期 电梯一房 采光充足 交通便利_广州海珠金碧金碧花园第一金碧二手房(广州链家)","38506","https://gz.lianjia.com/ershoufang/108400437409.html"
"4室2厅1厨2卫","低楼层 (共11层)","134.74㎡","平层","108.52㎡","板塔结合","南","钢混结构","精装","两梯三户","有","70年","云山熹景电梯中层四房  南北对流 通风采光 户型方正_广州白云梅花园云山熹景二手房(广州链家)","42675","https://gz.lianjia.com/ershoufang/108400183907.html"
"3室2厅1厨2卫","中楼层 (共25层)","136.66㎡","平层","108.75㎡","塔楼","南","钢混结构","精装","两梯四户","有","70年","海璟奥园 南向大三房 电梯中层_广州南沙金洲海璟奥园二手房(广州链家)","19904","https://gz.lianjia.com/ershoufang/108400460748.html"
"2室2厅1厨1卫","高楼层 (共23层)","74.93㎡","平层","62.14㎡","塔楼","东南","钢混结构","精装","两梯十户","有","70年","此房电梯高层 东南向望花园安静_广州番禺大石今日丽舍二手房(广州链家)","26559","https://gz.lianjia.com/ershoufang/108400392574.html"
"3室1厅1厨2卫","中楼层 (共11层)","126.02㎡","平层","107.43㎡","板楼","南 北","钢混结构","毛坯","一梯两户","有","70年","路劲隽悦豪庭毛坯三房带主套 轻轨口南北对流证过两年_广州花都旧区路劲隽悦豪庭一期二手房(广州链家)","14919","https://gz.lianjia.com/ershoufang/108400752570.html"
"2室1厅1厨1卫","低楼层 (共3层)","40.11㎡","平层","40.11㎡","塔楼","南","钢混结构","精装","一梯十三户","无","70年","越秀区诗书路，低层实用两房，总价低_广州越秀人民路诗书路二手房(广州链家)","37148","https://gz.lianjia.com/ershoufang/108400643492.html"
"3室2厅1厨1卫","低楼层 (共18层)","89.63㎡","平层","73.36㎡","塔楼","北","钢混结构","精装","两梯六户","有","70年","盈彩美居 正规大三房 格局方正 交通便利 看房方便_广州天河东圃盈彩美居二手房(广州链家)","44628","https://gz.lianjia.com/ershoufang/108400708433.html"
"3室2厅1厨1卫","高楼层 (共33层)","96.17㎡","平层","暂无数据","塔楼","西","钢混结构","精装","两梯六户","有","70年","中海誉城北苑 精装三房出售 中高楼层视野宽阔，看房约_广州黄埔香雪中海誉城北苑二手房(广州链家)","28596","https://gz.lianjia.com/ershoufang/108400806307.html"
"2室1厅1厨1卫","高楼层 (共9层)","61.87㎡","平层","暂无数据","塔楼","南","钢混结构","简装","一梯四户","无","70年","锦翠苑 方正两房 小区管理 旺中带静_广州白云景泰金钟横路锦翠苑二手房(广州链家)","30387","https://gz.lianjia.com/ershoufang/108400438623.html"
"3室2厅1厨1卫","低楼层 (共11层)","76.4㎡","平层","63.07㎡","塔楼","北","钢混结构","精装","一梯五户","有","70年","封闭式小区，电梯洋房，近坑口地铁站_广州荔湾坑口翠荷轩二手房(广州链家)","32330","https://gz.lianjia.com/ershoufang/108400744879.html"
"2室1厅1厨1卫","高楼层 (共6层)","43.42㎡","平层","39.23㎡","板楼","东南","钢混结构","简装","一梯三户","无","70年","这个房子是满五年唯一的，装修新净，通风采光好。_广州白云机场路机安宿舍二手房(广州链家)","20268","https://gz.lianjia.com/ershoufang/108400643151.html"
"1室0厅1厨1卫","中楼层 (共9层)","30.56㎡","平层","25.21㎡","塔楼","东南","钢混结构","简装","一梯八户","有","70年","天河区 橡树园 精装一房 总价低  东南向_广州天河沙太南橡树园二手房(广州链家)","40249","https://gz.lianjia.com/ershoufang/108400401516.html"
"2室1厅1厨1卫","高楼层 (共7层)","68.9㎡","平层","68.9㎡","塔楼","南 北","钢混结构","精装","一梯两户","无","70年","洛湖居 精装两房南向望小区 采光通风好_广州番禺洛溪芳华花园洛湖居二手房(广州链家)","26125","https://gz.lianjia.com/ershoufang/108400725095.html"
"2室2厅1厨1卫","中楼层 (共9层)","73.78㎡","平层","暂无数据","塔楼","南 西","钢混结构","简装","一梯六户","无","70年","中楼层  户型方正  采光通风_广州白云大金钟路白云大道南二手房(广州链家)","24262","https://gz.lianjia.com/ershoufang/108400809716.html"
"1室1厅1厨1卫","中楼层 (共10层)","40.07㎡","平层","31.24㎡","塔楼","东","钢混结构","精装","一梯六户","有","70年","东港花园 1室1厅 148万_广州黄埔文冲东港花园二手房(广州链家)","36936","https://gz.lianjia.com/ershoufang/108400788900.html"
"2室1厅1厨1卫","高楼层 (共33层)","76.83㎡","平层","60.23㎡","塔楼","南","钢混结构","精装","两梯四户","有","70年","过两年税费低，房子自住保养好~_广州增城白江豪进山湖珺璟二手房(广州链家)","25902","https://gz.lianjia.com/ershoufang/108400692751.html"
"2室2厅1厨1卫","高楼层 (共15层)","84.55㎡","平层","66.19㎡","塔楼","南","钢混结构","简装","两梯四户","有","70年","锦绣新天地 南向 两房 中楼层 过五唯一 钥匙在手_广州增城新塘南锦绣新天地二手房(广州链家)","17150","https://gz.lianjia.com/ershoufang/108400809985.html"
"2室1厅1厨1卫","低楼层 (共8层)","55.6㎡","平层","暂无数据","塔楼","南 北","钢混结构","精装","一梯十户","无","70年","满五唯一  海滨花园 实用二房_广州番禺洛溪海滨花园二手房(广州链家)","26979","https://gz.lianjia.com/ershoufang/108400536469.html"
"3室2厅1厨1卫","中楼层 (共4层)","79.2㎡","平层","79.2㎡","板楼","北","钢混结构","简装","一梯一户","无","70年","湖景居实用三房保养新净 采光充足 格局方正_广州番禺祈福新村祈福新村湖景居二手房(广州链家)","23864","https://gz.lianjia.com/ershoufang/108400788658.html"
"1室1厅1厨1卫","高楼层 (共7层)","47.46㎡","平层","暂无数据","板楼","东 西","砖混结构","精装","一梯一户","无","70年","东西对流，采光好，精装实用一房，配套成熟_广州荔湾人民路杨巷路二手房(广州链家)","26760","https://gz.lianjia.com/ershoufang/108400825069.html"
"3室2厅1厨1卫","中楼层 (共7层)","91.6㎡","平层","暂无数据","塔楼","北","钢混结构","精装","一梯四户","无","70年","华发明苑 低楼层  格局方正 居家装修保养好_广州番禺市桥华发明苑二手房(广州链家)","20743","https://gz.lianjia.com/ershoufang/108400213742.html"
"3室1厅1厨1卫","低楼层 (共14层)","94.62㎡","平层","暂无数据","塔楼","南","框架结构","精装","一梯八户","有","70年","白云山下精装大三房 价格超低电梯楼层_广州白云景泰盈翠华庭二手房(广州链家)","39104","https://gz.lianjia.com/ershoufang/108400834401.html"
"4室2厅1厨2卫","中楼层 (共30层)","141.95㎡","平层","111.1㎡","塔楼","东南","钢混结构","精装","两梯三户","有","70年","长隆珑翠  花园小区 电梯高层住宅  采光通风好_广州番禺长隆珑翠二手房(广州链家)","33815","https://gz.lianjia.com/ershoufang/108400833503.html"
"3室2厅1厨2卫","中楼层 (共23层)","107㎡","平层","暂无数据","塔楼","东南","钢混结构","精装","两梯六户","有","70年","交通便利 采光好 配套成熟 小区环境优美_广州番禺大石新月明珠花园二手房(广州链家)","33832","https://gz.lianjia.com/ershoufang/108400784775.html"
"3室2厅1厨1卫","低楼层 (共11层)","96㎡","平层","79.06㎡","塔楼","南","钢混结构","精装","两梯四户","有","70年","龙光棕榈水岸北区 3室2厅 219万_广州南沙南沙区府龙光棕榈水岸北区二手房(广州链家)","22813","https://gz.lianjia.com/ershoufang/108400750221.html"
"3室2厅1厨2卫","低楼层 (共32层)","127.58㎡","平层","暂无数据","塔楼","南","钢混结构","精装","两梯四户","有","70年","保利东江江景房 3房2厅 江景房  南向望花园_广州增城新塘南保利东江首府二手房(广州链家)","21164","https://gz.lianjia.com/ershoufang/108400801037.html"
"3室2厅1厨3卫","高楼层 (共9层)","139.8㎡","错层","118.9㎡","塔楼","南 北","钢混结构","精装","一梯两户","有","70年","广州星河湾赏心园 3室2厅 485万_广州番禺星河湾广州星河湾赏心园二手房(广州链家)","34693","https://gz.lianjia.com/ershoufang/108400593524.html"
"3室1厅1厨1卫","低楼层 (共5层)","57.02㎡","错层","51.52㎡","塔楼","东","混合结构","简装","一梯十户","无","70年","实用三房 实用率高 低楼层 带平台_广州越秀桂花岗解放北路桂花岗二手房(广州链家)","20344","https://gz.lianjia.com/ershoufang/108400775126.html"
"2室2厅1厨1卫","中楼层 (共7层)","61.1㎡","平层","46.91㎡","塔楼","南","钢混结构","简装","一梯三户","无","70年","西城路 温馨两房 楼层适中 采光效果不错_广州番禺市桥江南西丽苑二手房(广州链家)","17185","https://gz.lianjia.com/ershoufang/108400618436.html"
"3室2厅1厨2卫","中楼层 (共21层)","126.93㎡","平层","105.37㎡","塔楼","南","钢混结构","简装","两梯四户","有","70年","新理想华庭 大三房 景观好 视野开阔_广州海珠滨江东新理想华庭二手房(广州链家)","51998","https://gz.lianjia.com/ershoufang/108400472209.html"
"3室2厅1厨2卫","高楼层 (共7层)","102.5㎡","平层","97.44㎡","塔楼","西南","钢混结构","精装","一梯四户","无","70年","离大门口最近一个园区 看房方便 南向_广州番禺南浦广州碧桂园秀苑二手房(广州链家)","26342","https://gz.lianjia.com/ershoufang/108400737887.html"
"1室1厅1厨1卫","高楼层 (共9层)","45㎡","平层","暂无数据","塔楼","南","钢混结构","简装","一梯四户","无","70年","水荫路 小户型 南向单位 采光好_广州越秀水荫水荫路二手房(广州链家)","36667","https://gz.lianjia.com/ershoufang/108400374120.html"
"3室2厅1厨2卫","低楼层 (共32层)","105㎡","平层","暂无数据","塔楼","南 北","钢混结构","精装","两梯六户","有","70年","御城南北通透大三房，采光充足，冬暖夏凉！_广州南沙金洲越秀滨海御城二手房(广州链家)","25715","https://gz.lianjia.com/ershoufang/108400722385.html"
